Codigo;Descripci�n;"Cod SubRubro";SubRubro;"Cod Rubro";Rubro;"Cod Marca";Marca;"Cod Provedor";Proveedor;Temporada;"Fecha Alta";"Fecha Modificado";"Precio Costo";"Precio Venta";"Utilidad 1";"Utilidad 2";Cantidad;"Stock Min";Vencimiento;Reponer;imagenes
"Cod: 4264";"SET DE VINCHAS + COLERO";83;PELO-VINCHAS;7;ACCESORIOS;1;"Sin Especificar";0;;0;20-01-2017;01-08-2025;101;228.00;126;104;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 5406";"SET DE VINCHAS ELASTICAS MOÑO 10460";83;PELO-VINCHAS;7;ACCESORIOS;1;"Sin Especificar";0;;0;11-04-2018;17-09-2025;226;576.00;155;155;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1523442893_10460.jpg
"Cod: 6926";"SET DE VINO 4 PIEZAS 95990";10;REGALERIA;5;BAZAR;1;"Sin Especificar";10;"Torre & Liva NACIONAL";0;29-08-2020;20-07-2022;7820;13,450.00;72;72;0;;;;https://factupyme.com.ar/inventario/img/productos/3/1598709021_Screenshot_503.jpg
"Cod: 1738";"SET DE VIOLETA C/ ESPEJO Y PEINE 618-6";8;JUGUETERIA;4;JUGUETERIA;1;"Sin Especificar";0;;0;23-07-2013;01-02-2025;132;195.00;48;48;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 4152";"SET DOCTOR EN BLISTER 72813";8;JUGUETERIA;4;JUGUETERIA;1;"Sin Especificar";0;;0;15-12-2016;03-02-2025;74;166.00;125;103;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 4816";"SET ESCLAVAS ARCOIRIS X4U 410298";43;PULSERAS-LH;7;ACCESORIOS;1;"Sin Especificar";0;;0;29-07-2017;09-09-2025;110;443.00;303;268;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/4816.JPG
"Cod: 4640";"SET ESCLAVAS CINTA X4U 412639";43;PULSERAS-LH;7;ACCESORIOS;1;"Sin Especificar";0;;0;08-07-2017;06-04-2026;232;438.00;89;70;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 4818";"SET ESCLAVAS ESMALTADA 412631";43;PULSERAS-LH;7;ACCESORIOS;1;"Sin Especificar";0;;0;29-07-2017;09-09-2025;110;443.00;303;261;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/4818.JPG
"Cod: 4646";"SET ESCLAVAS MOSTACILLAS X4U 421171";65;COLGANTES;7;ACCESORIOS;1;"Sin Especificar";;;0;08-07-2017;16-12-2017;252;484.00;92;73;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 4631";"SET ESCLAVAS MULTIBORLA X4U 412644";43;PULSERAS-LH;7;ACCESORIOS;1;"Sin Especificar";;;0;08-07-2017;05-12-2017;232;438.00;89;70;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 5671";"SET ESCLAVAS SURT  11615-";49;PULSERAS-LH;7;ACCESORIOS;1;"Sin Especificar";0;;0;24-04-2018;06-04-2026;226;576.00;155;155;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1524574177_11615.jpg
"Cod: 5425";"SET ESCLAVAS X4U 11624-";49;PULSERAS-LH;7;ACCESORIOS;1;"Sin Especificar";0;;0;11-04-2018;06-04-2026;226;576.00;155;155;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1523456084_11624.jpg
"Cod: 4305";"SET FLEX X3 VARIOS COLORES 14200";10;REGALERIA;5;BAZAR;1;"Sin Especificar";0;;0;30-01-2017;13-06-2025;106;321.00;203;175;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 5441";"SET GOMITA RASTRILLO MOÑO ESCOLAR 12060";77;PELO-ELASTICOS;7;ACCESORIOS;1;"Sin Especificar";0;;0;11-04-2018;06-04-2026;185;472.00;155;155;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1523481774_12060.jpg
"Cod: 1417";"SET GOMITA X 3 33-39-05";39;"PELO-ELASTICO SET";7;ACCESORIOS;1;"Sin Especificar";0;;0;07-02-2013;28-01-2025;71;113.00;59;59;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 5520";"SET GOMITAS ANCHA PRINT 13777-";77;PELO-ELASTICOS;7;ACCESORIOS;1;"Sin Especificar";0;;0;14-04-2018;06-04-2026;132;337.00;155;155;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 4733";"SET GOMITAS APLIQUE FRUTA 12981";77;PELO-ELASTICOS;7;ACCESORIOS;1;"Sin Especificar";0;;0;27-07-2017;08-09-2025;127;286.00;125;125;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/4733.JPG
"Cod: 4578";"SET GOMITAS ESCOLAR X5P 12058";77;PELO-ELASTICOS;7;ACCESORIOS;1;"Sin Especificar";0;;0;07-07-2017;02-08-2025;101;227.00;125;125;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/4578.JPG
"Cod: 5488";"SET GOMITAS FINA INFANTIL CORAZON RESINA 13816";77;PELO-ELASTICOS;7;ACCESORIOS;1;"Sin Especificar";0;;0;13-04-2018;06-04-2026;132;337.00;155;155;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1523648393_13816.jpg
"Cod: 4669";"SET GOMITAS GATITO LUNARES 13015-";77;PELO-ELASTICOS;7;ACCESORIOS;1;"Sin Especificar";0;;0;08-07-2017;08-09-2025;74;149.00;102;102;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/4669.JPG
"Cod: 5662";"SET GOMITAS INFANTIL APLIQUE CORAZON- 14000";77;PELO-ELASTICOS;7;ACCESORIOS;1;"Sin Especificar";;;0;17-04-2018;28-08-2019;101;258.00;155;155;0;;;;https://factupyme.com.ar/inventario/img/productos/3/1524092278_14000.jpg
"Cod: 5446";"SET GOMITAS MOÑO LUNARES 13744";77;PELO-ELASTICOS;7;ACCESORIOS;1;"Sin Especificar";0;;0;11-04-2018;06-04-2026;185;472.00;155;155;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1523483469_13744.jpg
"Cod: 4597";"SET GOMITAS MO�O GASA X3U 10483";39;"PELO-ELASTICO SET";7;ACCESORIOS;1;"Sin Especificar";;;0;08-07-2017;05-12-2017;173;329.00;90;70;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 5490";"SET GOMITAS PLUSH ESTAMPADO X4 13920";77;PELO-ELASTICOS;7;ACCESORIOS;1;"Sin Especificar";0;;0;13-04-2018;06-04-2026;84;189.00;125;125;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1523648808_13920.jpg
"Cod: 5426";"SET GOMITAS TRENZADA 11901-";77;PELO-ELASTICOS;7;ACCESORIOS;1;"Sin Especificar";0;;0;11-04-2018;06-04-2026;110;248.00;125;125;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1523456332_11901.jpg
"Cod: 5756";"SET GORRO Y GUANTES 2562";87;GORROS;10;TEXTIL;1;"Sin Especificar";0;;0;06-06-2018;31-01-2025;811;1,476.00;82;82;0;0;0000-00-00;;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 656";"SET HEBILLA + AROS + BINCHA ANIMAL DF-1070-";33;HEBILLAS-DF;7;ACCESORIOS;1;"Sin Especificar";0;;0;20-09-2011;09-09-2025;24;91.00;278;240;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/656.JPG
"Cod: 5526";"SET HEBILLAS 6CM ACRILICO LISO ESCOLAR 13809-";78;PELO-HEBILLAS;7;ACCESORIOS;1;"Sin Especificar";0;;0;14-04-2018;06-04-2026;197;502.00;155;155;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1524257454_13809.jpg
"Cod: 5485";"SET HEBILLAS FRANCESA MOÑO COMUNION 13795-";78;PELO-HEBILLAS;7;ACCESORIOS;1;"Sin Especificar";0;;0;13-04-2018;06-04-2026;152;357.00;135;125;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1523647291_13795.jpg
"Cod: 5669";"SET HEBILLAS FRANCESAS 10487";78;PELO-HEBILLAS;7;ACCESORIOS;1;"Sin Especificar";0;;0;24-04-2018;06-04-2026;152;388.00;155;155;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1524572317_10487.jpg
"Cod: 933";"SET HOMBRE RELOJ + BILLETERA SE-0034";13;"RELOJES QUEEN";6;RELOJES;1;"Sin Especificar";;;0;17-04-2012;05-12-2017;2384;3,671.00;54;54;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 4727";"SET INF GOMITAS Y MOÑO 13013-";77;PELO-ELASTICOS;7;ACCESORIOS;1;"Sin Especificar";0;;0;27-07-2017;08-09-2025;173;441.00;155;155;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/4727.JPG
"Cod: 4747";"SET INF HEBILLAS FLOR 12893";77;PELO-ELASTICOS;7;ACCESORIOS;1;"Sin Especificar";0;;0;28-07-2017;08-09-2025;152;415.00;173;143;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/4747.JPG
"Cod: 4735";"SET INF PICO MOÑO 12974-";83;PELO-VINCHAS;7;ACCESORIOS;1;"Sin Especificar";0;;0;27-07-2017;12-03-2025;127;342.90;170;143;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/4735.JPG
"Cod: 4738";"SET INF VINCHA MOÑO X2 12969-";83;PELO-VINCHAS;7;ACCESORIOS;1;"Sin Especificar";0;;0;28-07-2017;31-07-2025;101;271.00;168;142;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/4738.JPG
"Cod: 4776";"SET INF VINCHA MOÑO X2U 12968";77;PELO-ELASTICOS;7;ACCESORIOS;1;"Sin Especificar";;;0;28-07-2017;16-10-2018;74;297.00;301;261;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/4776.JPG
"Cod: 1868";"SET INFANTIL 26889";39;"PELO-ELASTICO SET";7;ACCESORIOS;1;"Sin Especificar";;;0;08-10-2013;05-12-2017;74;103.00;39;39;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 2506";"SET INFANTIL 33-09-05";68;INFANTIL-BIJOU;7;ACCESORIOS;1;"Sin Especificar";0;;0;03-02-2015;31-07-2025;127;212.00;67;67;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 3496";"SET INFANTIL 38-181-06";68;INFANTIL-BIJOU;7;ACCESORIOS;1;"Sin Especificar";;;0;04-03-2016;05-12-2017;152;271.00;78;78;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 2649";"SET INFANTIL A5904";68;INFANTIL-BIJOU;7;ACCESORIOS;1;"Sin Especificar";0;;0;15-04-2015;31-07-2025;110;186.00;69;69;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 2307";"SET INFANTIL ANTEOJOS 38400789";68;INFANTIL-BIJOU;7;ACCESORIOS;1;"Sin Especificar";;;0;21-10-2014;05-12-2017;240;398.00;66;66;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 5572";"SET INFANTIL BROCHES X4U 15577-";77;PELO-ELASTICOS;7;ACCESORIOS;1;"Sin Especificar";0;;0;14-04-2018;11-09-2025;164;418.00;155;155;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1523730435_15577.jpg
"Cod: 1390";"SET INFANTIL C/ ACC DE PELO 23-52-1A";39;"PELO-ELASTICO SET";7;ACCESORIOS;1;"Sin Especificar";;;0;07-02-2013;05-12-2017;74;113.00;53;53;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 1170";"SET INFANTIL C/ ANOTADOR 32-08-06";39;"PELO-ELASTICO SET";7;ACCESORIOS;1;"Sin Especificar";;;0;10-10-2012;05-12-2017;110;189.00;72;72;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 809";"SET INFANTIL C/ ANTEOJOS LH-28-18-1";39;"PELO-ELASTICO SET";7;ACCESORIOS;1;"Sin Especificar";;;0;19-02-2012;05-12-2017;74;127.00;72;72;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 1757";"SET INFANTIL C/ BILLETERA 3720021";39;"PELO-ELASTICO SET";7;ACCESORIOS;1;"Sin Especificar";0;;0;20-08-2013;11-02-2025;215;355.00;65;65;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 1389";"SET INFANTIL C/ BILLETERA MICKEY 19-19-01";39;"PELO-ELASTICO SET";7;ACCESORIOS;1;"Sin Especificar";0;;0;07-02-2013;28-01-2025;132;246.00;86;86;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 1589";"SET INFANTIL C/ BOLIGRAFO 32-09-07";39;"PELO-ELASTICO SET";7;ACCESORIOS;1;"Sin Especificar";;;0;04-05-2013;05-12-2017;127;220.00;73;73;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 810";"SET INFANTIL C/ CARTERITA LH-28-46-01";39;"PELO-ELASTICO SET";7;ACCESORIOS;1;"Sin Especificar";0;;0;19-02-2012;09-09-2025;185;303.00;64;64;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 813";"SET INFANTIL C/ CEPILLO LH-20-79-3";39;"PELO-ELASTICO SET";7;ACCESORIOS;1;"Sin Especificar";;;0;19-02-2012;05-12-2017;74;121.00;63;63;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 842";"SET INFANTIL C/ LICENCIA NS-268-02";39;"PELO-ELASTICO SET";7;ACCESORIOS;1;"Sin Especificar";;;0;19-02-2012;05-12-2017;24;39.00;64;64;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 1591";"SET INFANTIL C/ MINA 32-08-04/09-02/01";39;"PELO-ELASTICO SET";7;ACCESORIOS;1;"Sin Especificar";;;0;05-05-2013;05-12-2017;110;172.00;56;56;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 811";"SET INFANTIL C/ RELOJ LH-28-18-4";39;"PELO-ELASTICO SET";7;ACCESORIOS;1;"Sin Especificar";0;;0;19-02-2012;09-09-2025;101;190.00;88;88;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 1617";"SET INFANTIL C/ VINCHA 32-09-06";39;"PELO-ELASTICO SET";7;ACCESORIOS;1;"Sin Especificar";0;;0;06-05-2013;17-08-2022;110;168.00;53;53;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 812";"SET INFANTIL C/BILLETERA LH-28-18-3";39;"PELO-ELASTICO SET";7;ACCESORIOS;1;"Sin Especificar";0;;0;19-02-2012;09-09-2025;132;230.00;74;74;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 5597";"SET INFANTIL CARTERA PELUCHE 15663-";68;INFANTIL-BIJOU;7;ACCESORIOS;1;"Sin Especificar";0;;0;14-04-2018;06-09-2025;282;634.00;125;125;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1523738913_15663.jpg
"Cod: 1171";"SET INFANTIL CARTERITA + RELOJ 32-08-14";39;"PELO-ELASTICO SET";7;ACCESORIOS;1;"Sin Especificar";0;;0;10-10-2012;28-01-2025;226;371.00;64;64;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 818";"SET INFANTIL COLLAR LH-28-66-22";39;"PELO-ELASTICO SET";7;ACCESORIOS;1;"Sin Especificar";;;0;19-02-2012;05-12-2017;24;38.00;59;59;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 1925";"SET INFANTIL CON BILLETERA 30068";39;"PELO-ELASTICO SET";7;ACCESORIOS;1;"Sin Especificar";0;;0;16-10-2013;28-06-2025;127;174.00;37;37;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 2503";"SET INFANTIL CON CAMARA 37-36";68;INFANTIL-BIJOU;7;ACCESORIOS;1;"Sin Especificar";0;;0;02-02-2015;31-07-2025;226;373.00;65;65;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 1777";"SET INFANTIL CON LENTES 00968";39;"PELO-ELASTICO SET";7;ACCESORIOS;1;"Sin Especificar";;;0;20-08-2013;05-12-2017;110;158.00;44;44;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 3494";"SET INFANTIL CON MAQUILLAJE 38-181-02";68;INFANTIL-BIJOU;7;ACCESORIOS;1;"Sin Especificar";0;;0;04-03-2016;01-08-2025;197;329.00;67;67;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 2253";"SET INFANTIL GRANDE 26885";68;INFANTIL-BIJOU;7;ACCESORIOS;1;"Sin Especificar";0;;0;26-09-2014;24-06-2025;92;183.00;99;99;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 2308";"SET INFANTIL HANY MOD 11 26890";68;INFANTIL-BIJOU;7;ACCESORIOS;1;"Sin Especificar";0;;0;21-10-2014;31-07-2025;101;177.00;75;75;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 748";"SET INFANTIL TIC TAC COLEROS NS-411-01";38;"INFANTIL TEXTIL";7;ACCESORIOS;1;"Sin Especificar";;;0;14-02-2012;05-12-2017;62;126.00;103;103;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 2021";"SET INFANTIL VINCHA + TIC TAC 322266";39;"PELO-ELASTICO SET";7;ACCESORIOS;1;"Sin Especificar";0;;0;12-02-2014;05-07-2025;101;173.00;71;71;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 2504";"SET INFANTIL VINCHA 37-36-10";68;INFANTIL-BIJOU;7;ACCESORIOS;1;"Sin Especificar";;;0;02-02-2015;05-12-2017;127;212.00;67;67;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 5489";"SET INFANTIL VINCHA CORDON Y GOMITAS 13856-";83;PELO-VINCHAS;7;ACCESORIOS;1;"Sin Especificar";0;;0;13-04-2018;06-04-2026;282;719.00;155;155;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1523648681_13856.jpg
"Cod: 2507";"SET INFANTIL VINCHAS 33-09-34";68;INFANTIL-BIJOU;7;ACCESORIOS;1;"Sin Especificar";0;;0;03-02-2015;31-07-2025;164;276.00;68;68;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 2508";"SET INFANTIL VINVHA";68;INFANTIL-BIJOU;7;ACCESORIOS;1;"Sin Especificar";0;;0;03-02-2015;31-07-2025;127;216.00;70;70;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 2252";"SET INFANTIL `PELO 37200222";68;INFANTIL-BIJOU;7;ACCESORIOS;1;"Sin Especificar";;;0;26-09-2014;05-12-2017;215;368.00;71;71;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 5394";"SET INVISIBLE ESTRELLITAS X2 37200992-";79;PELO-INVISIBLES;7;ACCESORIOS;1;"Sin Especificar";0;;0;11-04-2018;17-09-2025;101;258.00;155;155;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1523436204_37200992.jpg
"Cod: 5409";"SET INVISIBLES LISOS FLORES X2U 10675-";79;PELO-INVISIBLES;7;ACCESORIOS;1;"Sin Especificar";0;;0;11-04-2018;17-09-2025;92;235.00;155;155;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1523449059_10675.jpg
"Cod: 5607";"SET INVISIBLES PERLAS MINI 420509";79;PELO-INVISIBLES;7;ACCESORIOS;1;"Sin Especificar";0;;0;14-04-2018;06-04-2026;92;235.00;155;155;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1523743459_420509.jpg
"Cod: 5420";"SET INVISIBLES PERLAS SURT 10403";79;PELO-INVISIBLES;7;ACCESORIOS;1;"Sin Especificar";0;;0;11-04-2018;11-02-2025;74;185.00;150;150;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1523452844_10403.jpg
"Cod: 5613";"SET INVISIBLES STRASS CHICO 421385-";79;PELO-INVISIBLES;7;ACCESORIOS;1;"Sin Especificar";0;;0;14-04-2018;06-04-2026;62;158.00;155;155;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1523744461_421385.jpg
"Cod: 5155";"SET LLAVERO + LAPICERA LP12044";51;"ACC MODA-ACCESORIOS";7;ACCESORIOS;1;"Sin Especificar";0;;0;26-12-2017;12-09-2025;344;626.00;82;82;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1514321848_Screenshot_11.jpg
"Cod: 5023";"SET MATE + TERMO +2 LATAS";10;REGALERIA;5;BAZAR;1;"Sin Especificar";;;0;17-11-2017;05-12-2017;4037;7,832.00;94;69;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 6208";"SET MATE +TERMO + 2 LATAS COLORES  Z949H";10;REGALERIA;5;BAZAR;1;"Sin Especificar";0;;0;04-06-2019;11-03-2026;6197;12,518.00;102;102;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1560293632_Screenshot_139.jpg
"Cod: 7100";"SET MATERO BOLSO RY";10;REGALERIA;5;BAZAR;1;"Sin Especificar";10;"Torre & Liva NACIONAL";0;19-01-2021;13-06-2025;16918;29,099.00;72;72;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1611060995_Screenshot_693.jpg
"Cod: 6406";"SET MATERO EN CAJA 538/344";10;REGALERIA;5;BAZAR;1;"Sin Especificar";0;;0;02-10-2019;11-03-2026;3908;7,113.00;82;82;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1611155168_Screenshot_701.jpg
"Cod: 4608";"SET MINI BROCHES PVC ESCOLAR X3P 12046";76;PELO-BROCHES;7;ACCESORIOS;1;"Sin Especificar";0;;0;08-07-2017;08-09-2025;288;544.00;89;69;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 6249";"SET MINI DOCTOR BLISTERS 41309457-";7;"JUGUETERIA ECON";4;JUGUETERIA;1;"Sin Especificar";;;0;14-06-2019;13-07-2021;383;697.00;82;82;0;;;;https://factupyme.com.ar/inventario/img/productos/3/1561124450_Screenshot_190.jpg
"Cod: 6250";"SET MINI DOCTORA CAJA 4178118";7;"JUGUETERIA ECON";4;JUGUETERIA;1;"Sin Especificar";;;0;14-06-2019;23-07-2021;770;1,401.00;82;82;0;;;;https://factupyme.com.ar/inventario/img/productos/3/1561124648_Screenshot_194.jpg
"Cod: 3495";"SET PELO INFANTIL";68;INFANTIL-BIJOU;7;ACCESORIOS;1;"Sin Especificar";;;0;04-03-2016;05-12-2017;185;305.00;65;65;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 5515";"SET PICO DE PATO MOÑO COMUN 12912-";80;"PELO-PICO DE PATO";7;ACCESORIOS;1;"Sin Especificar";0;;0;14-04-2018;06-02-2026;101;227.00;125;125;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1523737435_12912.jpg
"Cod: 4622";"SET PICO PATO INF MOÑO X3P 12913";80;"PELO-PICO DE PATO";7;ACCESORIOS;1;"Sin Especificar";0;;0;08-07-2017;08-09-2025;132;297.00;125;125;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 4679";"SET PICOS DE PATO MOÑO X2P 12912-";80;"PELO-PICO DE PATO";7;ACCESORIOS;1;"Sin Especificar";0;;0;08-07-2017;08-09-2025;74;211.00;185;169;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/4679.JPG
"Cod: 3821";"SET PIRATA ESPADA PISTOLA Y PARCHE EN CARTON";8;JUGUETERIA;4;JUGUETERIA;1;"Sin Especificar";0;;0;01-07-2016;17-03-2026;172;277.00;61;61;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 3854";"SET PIRATA PA�IELO MASCARA Y ESPADA B 263506";8;JUGUETERIA;4;JUGUETERIA;1;"Sin Especificar";0;;0;02-07-2016;03-02-2025;181;310.00;71;71;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 4813";"SET PULSERA FINITAS X30U 3740017";43;PULSERAS-LH;7;ACCESORIOS;1;"Sin Especificar";0;;0;29-07-2017;09-09-2025;127;511.00;302;262;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 4815";"SET PULSERA METAL LABRADAS 410045-";43;PULSERAS-LH;7;ACCESORIOS;1;"Sin Especificar";0;;0;29-07-2017;09-09-2025;74;297.00;301;261;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/4815.JPG
"Cod: 5518";"SET PULSERAS BRILLITOS X4U 13709";50;PULSERAS-NS;7;ACCESORIOS;1;"Sin Especificar";0;;0;14-04-2018;06-04-2026;259;660.00;155;155;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1524660697_13709.jpg
"Cod: 5439";"SET RELOJ + ANILLO 11597";68;INFANTIL-BIJOU;7;ACCESORIOS;1;"Sin Especificar";0;;0;11-04-2018;06-04-2026;110;280.00;155;155;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1523480629_11597.jpg
"Cod: 937";"SET RELOJ DAMA + BIJOU SE-0036";13;"RELOJES QUEEN";6;RELOJES;1;"Sin Especificar";;;0;17-04-2012;05-12-2017;2074;3,173.00;53;53;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 936";"SET RELOJ DAMA + BIJOU SE-0038";13;"RELOJES QUEEN";6;RELOJES;1;"Sin Especificar";;;0;17-04-2012;05-12-2017;2222;3,422.00;54;54;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
